text,source_dataset,source_subdomain,original_label,stratum,data_id
"Уаааааа Кидаешь статью про историю акушерства, говоришь искать статистику материнской смертности на сайте воз, а в ответ ""ясна, ты из головы взяла сплетни"".",presuicidal,,нерелевантный,presuicidal_monolabel_long,af35fc5f40bb4ed484dc53891e577ce8-0
"Даже хобби, и то рухнуло с момента моего поступления в ВУЗ - я больше не могу заниматься велоспортом (негде хранить велосипед) и моделизмом (мало места в общежитии.",presuicidal,,другое/проблемы с профессиональным определением и реализацией,presuicidal_monolabel_long,23d3395f0d09459789a2155b6bf9c04a-13
"Нужно придумывать идеи, логически мыслить - а  я не могу, голова болит, память пропадает, как провалы какие-то.",presuicidal,,"клинические проявления/физические заболевания, инвалидность",presuicidal_monolabel_long,2b93fdf26010447abe54d6b2249d0a26-20
"Приехал в часть, на следующей день надо было заключить контракт, но в ночь накануне у меня внутри все сжалось, большая тревога была.",presuicidal,,"клинические проявления/тревожность, страх, фобии",presuicidal_monolabel_long,647837ca22924950a71d7bcf252f868a-1
"""да я ходила с моей любимой девочкой в кафе но дальше не все ""как обычно"" КАК У НИХ!",presuicidal,,нерелевантный,presuicidal_monolabel_long,72363f3b69f546d9a7968d79ca0ad07c-55
"Самое главное, болезнь можно было излечить, если бы я обратился к врачам в первый даже, может быть, целый месяц.",presuicidal,,"клинические проявления/физические заболевания, инвалидность",presuicidal_monolabel_long,bee9d6a88360489eb6e472f37a1a9590-12
"Я горел идеями, мои друзья это мне говорят, что раньше я был интузиастом, что меня было ни чем не пробить, везде я видел хорошее и интересное, сейчас я не могу таким похвастаться.",presuicidal,,защитные факторы/позитивная самооценка,presuicidal_monolabel_long,402f643118b8457097790c767c60f3ec-21
"Где-то в конце мая, когда у меня была усиленная подготовка к экзаменам, домой вернулся пьяный в зюзю отец и начал буянить.",presuicidal,,проблемы в семье/сложные отношения с родственниками,presuicidal_monolabel_long,d56ac9f8758f4e3aab047202d5006c49-18
"Главной проблемой на то время у меня были отношения с девушками, я всегда был не уверен в себе и у меня ничего с ними не получалось.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_monolabel_long,3d92bd9e71ef47dda1327d5722adfc4a-20
"Постоянно говорит, что без меня ей будет лучше, что даже не будет сожалеть, что отправила к отцу и т. п. она часто называет меня дебилом, тупой, думой и тт. п. Мне часто хочется рассказать, что творится в душе, хочется чтобы выслушалт и поняли.",presuicidal,,проблемы в семье/сложные отношения с родственниками,presuicidal_monolabel_long,71bc3f4b348f49a6bbbc4f11a37b83d5-14
"Однажды написала психологу смешно он отправил меня на сайт где учат как стать стервой, и уже не понимаю то ли я дура, то ли правда что- то не так. Даже не понимаю зачем пишу сюда, наверно хочу понять, как жить дальше.",presuicidal,,"чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_monolabel_long,d95b5cf224274c9d92c78692a1e3c506-16
"я знаю, что если никто не будет держать меня за руку и вести за собой я не справлюсь.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_monolabel_long,de0639deebb14b2080415fbaf90baec9-21
"Так что раз уж я не нужен никому тут, так что не год, а полгода повспоминают и забудут.",presuicidal,,"чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_monolabel_long,980dee5acf5a4a4c86ad85ca02ee9187-144
"Подруга: *лизнула меня* Адекватыш нашей компашки: Напомните, почему я всё ещё с вами общаюсь.",presuicidal,,нерелевантный,presuicidal_monolabel_long,bfa5b61cddaa44ccba12b350f7875c89-3
"Это убивало мою самооценку, и к тому времени, когда я стал взрослеть, моя самооценка была равна нулю.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_monolabel_long,81156546dc3644689184deeb9ee64bae-8
"Мне все говорят, что мужчина в таком возрасте должен ощущать огонь в груди и желание расти и бороться, но как бы я себя не подгонял, чувствую только бесконечную вялость, уныние и тоску.",presuicidal,,"чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_monolabel_long,aae6481b8cc84378afc849f3dfce0427-2
Мне стали снова приходить мысли о самоубийстве.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,0f42eb3918c6471d9440c84a669d0adc-5
Каждый день на меня орут просто по пустякам!,presuicidal,,"чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_short_simple,c44f1b85b7bc4c18bc893578c93a8e15-1
"Окей, все таки мне нравится эта перчаточка",presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности",presuicidal_short_simple,d99d9f8912a24651a1ba616d8b1c04d5-0
Мне очень нравились эти профессии.,presuicidal,,"защитные факторы/наличие целей, планов на будущее, любимого дела",presuicidal_short_simple,6a1d9c76352f4ab7953156d7eb8b0519-32
"Учусь я хорошо, без троек.",presuicidal,,защитные факторы/позитивная самооценка,presuicidal_short_simple,07ab1bfa291d4996bdc370ccb45479b6-9
Я боюсь доверять людям мне недавно исполнилось 17!,presuicidal,,"клинические проявления/тревожность, страх, фобии",presuicidal_short_simple,428bee3f6ad44668946f37bb7c79df8b-1
Я доволен?,presuicidal,,нерелевантный,presuicidal_short_simple,100fa7640d47475c8ec1000051a2c5cd-3
мне сниться мой умерший ребенок.,presuicidal,,"смерть/смерть, несчастный случай или суицид близких",presuicidal_short_simple,28dbb94164444db69fd5fd7b5570b66c-29
Есть у меня еще одна довольно-таки серьезная проблема.,presuicidal,,нерелевантный,presuicidal_short_simple,d4d7acb23d85436cb7385bbfa8bee5bd-23
О самоубийстве я думаю уже давно.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,d2aabd9d8fe04a52922b53ee13e7982c-0
Я утратил весь интерес к жизни.,presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_short_simple,d69b3322c6b54d059c774cbc72951f8d-7
Мы расстались летом 2007 года.,presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_short_simple,72adf2980f094ffea7643b3efd2500fd-0
Мой первый парень от которого сделала аборт в 16 лет.,presuicidal,,"проблемы в семье/трудности с беременностью, аборт, выкидыш",presuicidal_short_simple,4ce90934216645e1b49cac879e82ec13-19
через 28 дней мне исполниться 16 лет.,presuicidal,,нерелевантный,presuicidal_short_simple,017486df65ee4a8b90881fea0115b669-23
Еще я оченьрассеяна.,presuicidal,,нерелевантный,presuicidal_short_simple,0a98929c89484c6095e1d8dd3cf5ddba-7
В первом классе меня все любили всем мальчикам я нравилась.,presuicidal,,защитные факторы/позитивная самооценка,presuicidal_short_simple,b5004400c5f34b39ad85132a63a173a6-4
Именно тогда я попыталась убить себя.,presuicidal,,клинические проявления/попытка суицида в прошлом,presuicidal_short_simple,7eb5564332b6468ca1daef660f59e151-12
"Я в глазах большинства людей ""выгляжу злой"".",presuicidal,,"чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_short_simple,6a90f9f2d86d470d946bc5359434275e-50
Я искал в интернете легкий способ смерти.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,e96c5d895bd340889eb813b255f5e1a4-2
У меня двое прекрасных сыновей.,presuicidal,,защитные факторы/наличие позитивных социальных связей,presuicidal_short_simple,41c2101968074ce3af6052e23af8b677-8
она рада была меня видеть.,presuicidal,,нерелевантный,presuicidal_short_simple,e7aaf82138c64abba76aa0ff96e927f2-52
Я люблю ненавижу у меня срывает крышу,presuicidal,,клинические проявления/другие психические расстройства,presuicidal_short_simple,d6867e201bcf429aba9fb909c1843915-0
я сделала слишком глубокие порезы.,presuicidal,,деструктивное поведение/самоповреждение,presuicidal_short_simple,944cfccd30104340b83968ffc7cd0b2b-0
Я просто с этим смирился.,presuicidal,,нерелевантный,presuicidal_short_simple,475a79176ac141f9a6967a6d6d90710c-6
"Все вокруг настроено против меня одноклассники оскорбляют, бьют,",presuicidal,,"проблемы во внешнем мире/травля, физическое насилие",presuicidal_short_simple,2a2a18720647428e9b3b688547d45713-1
"Я пишу с просьбой о поддержке моральной, духовной.",presuicidal,,защитные факторы/поиск помощи,presuicidal_short_simple,1ebe790d5dfb4a8294052c6ae696c250-0
реально я готова покончить жизнь самоубийством.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,911e2ecc308e4b04aab05b5bc0b887e5-6
за наши старания мы пойдем на завод!,presuicidal,,нерелевантный,presuicidal_short_simple,d003128dcf2d4a2e86802079d10ad648-19
Юная японка покончила с собой в ванной комнате.,presuicidal,,нерелевантный,presuicidal_short_simple,6aa26b66179448c18015ea0386aa263b-2
Я уже давно болею суицидом.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,9514d0afaf764854aad621da8e0e2f1f-0
Это все о чем я мечтаю.,presuicidal,,нерелевантный,presuicidal_short_simple,ed9ec3c93bc44c6ea92934bf296b503c-29
Мне очень обидно за своего ребенка!,presuicidal,,"чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_short_simple,eac33ccd9d24457f9e86cf684f9ab52c-17
На протяжении всего года у меня депрессия.,presuicidal,,клинические проявления/депрессия,presuicidal_short_simple,f9a82b7308c04472907d171585bf7abd-1
В Городской Психиатрической больнице №7 я провела 2 месяца.,presuicidal,,клинические проявления/другие психические расстройства,presuicidal_short_simple,ab81ecb57bef4947bd58779bf24f1b0e-19
у меня уже более 7 лет маниакально-депрессивный психоз.,presuicidal,,клинические проявления/другие психические расстройства,presuicidal_short_simple,462b9cbe20b444fc90a5149cc6bd3196-1
Я потеряла смысл в жизни.,presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_short_simple,61a64702b829403c991eb96c49b31ea5-0
Меня постоянно посещают мысли о самоубийстве.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,89e262ac79c74cb8b5f494844eda8c85-2
я уже отчаялась выкарабкаться уже наверно невозможно.,presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_short_simple,4cdb9186971d46e4a924428db4933dd4-6
Во всем виноват я сам!,presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_short_simple,04151f9efe914913a843275b2106068c-171
я люблю викторию,presuicidal,,защитные факторы/выражение любви,presuicidal_short_simple,0e277c10e2164ee3b44074f56cae6305-0
С мамой у меня всегда были самые лучшие отношения.,presuicidal,,защитные факторы/наличие позитивных социальных связей,presuicidal_short_simple,085edaf784314cc99afa7e217796b51b-26
Всю жизнь я старался быть хорошим человеком.,presuicidal,,нерелевантный,presuicidal_short_simple,7528bc03fddb4cc18527cd38d446824c-2
У меня проблемы с родителями.,presuicidal,,проблемы в семье/сложные отношения с родственниками,presuicidal_short_simple,9f28934a9d5949dfb380ded8aa9a7aa8-3
Мне тяжело справляться с собой.,presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_short_simple,265b93c0a8004a46b7dae1ff5617daf0-3
Мысли о самоубийстве привели меня на этот сайт.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,ee853367b6ab415a8bfc619c5fde3eae-46
Поэтому я так иосталась одна.,presuicidal,,"чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_short_simple,15bc9f985d204fbbab84879df6d5f20a-28
С детства у меня всё шло наперекосяк.,presuicidal,,"чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_short_simple,9cd0cf8c623f42d8b4dbcb155af04c80-0
Я часто задумываюсь так же о суициде.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,abf2158e8be047c89fe95a79e3b59eaf-12
В общем я каждый день думаю о суициде.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,79b9e29b48b2471bb7e2a5b7aec2ffda-5
Я каждый день замысливаюсь на смертью.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,03a98e7cccba421d955880d67aa18695-9
Я устроила себе отличный день рождения.,presuicidal,,нерелевантный,presuicidal_short_simple,c8a9e8edc3e04b2bb9f11fecd78dac1e-22
Нет жалости к себе возможно будет легче закончить эту жизнь.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,130c93bd267049b380bad2aff6726629-1
У меня дважды были счастливые отношения.,presuicidal,,защитные факторы/наличие позитивных социальных связей,presuicidal_short_simple,eed8ec559c5a45a097c29a9e82bbd645-1
я обязательно доживу до тебя завтрашний кинопоказ фильма три добрых дела с предсеансным обслуживанием в виде фильма барби,presuicidal,,нерелевантный,presuicidal_short_simple,a3fd540a85e2497dab7aa2ac09930dca-0
Я слишком глупа для этой жизни.,presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_short_simple,3c539cde905d43c4aa931750861e2d44-179
За последних пол года я очень изменилась.,presuicidal,,нерелевантный,presuicidal_short_simple,77f1ad4cd4764080bfb789120934a1d3-2
Вобщем была я полной дурой.,presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_short_simple,6a83a2d411494ac699ac2739162f4b6d-2
Ещё сегодня утром я была счастлива.,presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности",presuicidal_short_simple,76b34354b8564685a43020187c78e1b2-0
Я была самым счастливым человеком на земле.,presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности",presuicidal_short_simple,204490939afe4a4ea3a6acd2474264d9-3
У меня нет уже моральных сил.,presuicidal,,"чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_short_simple,dbebce00455e4caa8045ad461d268ea7-17
прошу примите меня аххахах,presuicidal,,нерелевантный,presuicidal_short_simple,811734378ef9465b91e49713756a9592-2
Я держу всю эту боль в себе.,presuicidal,,"чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_short_simple,61b9786012674a50856eef171c299ecc-10
Я потерялась в этой жизни.,presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_short_simple,bfd3cfa3b7ce4780bb97e7aa4b2350e5-1
я его ценю.,presuicidal,,защитные факторы/выражение любви,presuicidal_short_simple,5041e82e0a214ec6885d961e618b5481-51
Я очень люблю учиться.,presuicidal,,"защитные факторы/наличие целей, планов на будущее, любимого дела",presuicidal_short_simple,7d681f45c4d949168ee52fe86f13e81a-68
сам по себе я очень добрый человек.,presuicidal,,нерелевантный,presuicidal_short_simple,9e56738604ff4d6588fc6f569635c429-37
мой лучший друг хочешь покончить жизнь самоубийством.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,fcf81698bd214808bd0a9a0556d0341a-0
Теперь это мне приносит даже удовольствие.,presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности",presuicidal_short_simple,02aef8e820dc40a3818ed8e6b562bd7c-9
Вот уже год я борюсь с желанием покончить жизнь самоубийством.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,17adf129ea9d412388ec26f20838c3f0-3
Через 2 месяца я узнала об измене.,presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_short_simple,50ac770e35844195a9f3b85db99d3828-130
Я давно люблю бывшего.,presuicidal,,защитные факторы/выражение любви,presuicidal_short_simple,9c0caf8266f5496b903816d109ebe396-28
мы были хорошими друзьями.,presuicidal,,нерелевантный,presuicidal_short_simple,4cc5133e3c7c4f578eee27a7bd139e5d-14
В последние года у меня сильная депрессия.,presuicidal,,клинические проявления/депрессия,presuicidal_short_simple,bf26ffbca54248179fa0059479887327-0
Я поддерживала его во всем!,presuicidal,,нерелевантный,presuicidal_short_simple,be223a3b0a354c8ca1a37cfca4528938-118
Я потеряла веру в людей.,presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_short_simple,b40e4d5806674b44baa48fac5eecd44a-6
я тобой горжусь.,presuicidal,,нерелевантный,presuicidal_short_simple,21276e1f3c4a4c9e99ee25ac645e34af-8
Я слишком устала от этого.,presuicidal,,"чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_short_simple,0c4d2832779043eaaff0304ab8bb49ef-34
я буду любить тебя любым,presuicidal,,защитные факторы/выражение любви,presuicidal_short_simple,7d43c86656654ecdbaf3893e30fc010f-0
полгода назад я рассталась с человеком.,presuicidal,,нерелевантный,presuicidal_short_simple,4b48c279a9214b2da53465dea4b8bd7c-0
В общем последние полтора для меня года были просто кошмарными.,presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_short_simple,5ef5e480a0074732b7a6452238e5a2fe-1
мне очень понравилось,presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности",presuicidal_short_simple,80fd07978a2645f3be610971a9e1a889-0
В те времена у меня была жуткая депрессия.,presuicidal,,клинические проявления/депрессия,presuicidal_short_simple,3aafa46ae0564ad2889449af078ebf04-62
Я в глубокой депрессии уже больше года.,presuicidal,,клинические проявления/депрессия,presuicidal_short_simple,6bbd7090ad3d43549f79f8a8c36ff53d-30
Сначала просто нанесла себе несколько порезов.,presuicidal,,деструктивное поведение/самоповреждение,presuicidal_short_simple,f7eaa5c68ae44c66bed06904a3af6bc6-22
"Может, я сама во всем виновата?",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_short_simple,39830fb54c5949bc8ba403fbf3a7fb61-21
просто я хороший человек.,presuicidal,,защитные факторы/позитивная самооценка,presuicidal_short_simple,52b426713aa64eefba2d247f5c1b6e16-4
Я безумно устала от всего.,presuicidal,,"клинические проявления/усталость, стресс, истощение ресурсов",presuicidal_short_simple,87a0962f344f44998067d05da1a8ae5f-9
мне щас 20. хотела совершить суицид <ред.,presuicidal,,клинические проявления/попытка суицида в прошлом,presuicidal_short_simple,492e72973199431291aac806f1d4b6a1-6
Я ненавижу свою мать за это.,presuicidal,,проблемы в семье/сложные отношения с родственниками,presuicidal_short_simple,2826c7af3ad64908a725e67029ebba2f-33
Разве стоит себя подвергать большей опасности преждевременной смерти оставаясь в постсоветских странах.,presuicidal,,"чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_short_simple,989117283a1948c59f862f7aea793253-21
Все ожидали от меня блестящего будущего.,presuicidal,,нерелевантный,presuicidal_short_simple,7fddb1a1e66b44ab8fce9ceb11be0905-3
Для меня это был полнейший шок.,presuicidal,,нерелевантный,presuicidal_short_simple,ccecbf3930ef47eb9254f62d6b06868d-21
Каждый вечер чувствую себя подавленно.,presuicidal,,"чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_short_simple,3774f329fe6b459985ecc253134e9980-8
мне часто в голову приходят мысли о суициде.,presuicidal,,смерть/мысли о смерти,presuicidal_short_simple,4673c3010204449480b64661d59349b2-31
Меня часто посещает мысль о бессмысленности моей жизни.,presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_short_simple,d2c40cfd50dd448ba6312d5b58ab628a-5
Я прибывю в постоянном стрессовом состоянии.,presuicidal,,"клинические проявления/усталость, стресс, истощение ресурсов",presuicidal_short_simple,9addd3377f0540bbb9cd92351cf6c457-94
"У меня уже была несколько месяцев назад попытка суицида, откачали.",presuicidal,,клинические проявления/попытка суицида в прошлом,presuicidal_short_simple,62f73612841140c88da1da825c4b3ea3-5
"Добрый день, меня зовут Анна.",presuicidal,,нерелевантный,presuicidal_short_simple,75f3e4105bda4471b49c7c39f64efbee-0
Так же операция оставила после себя депрессию.,presuicidal,,клинические проявления/депрессия,presuicidal_short_simple,916974174e1b408fa2e1894e3a53338c-6
какого хрена я в порядке,presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_short_simple,2b543ca132074fc299373d73a30b5b98-0
"Щит совмещает две функции — он защищает бойца от традиционных угроз (таких, как камни, палки и ножи) и при соприкосновении с противником наносит элетрошоковое воздействие, вызывающее кратковременный шок.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"По словам специалистов, BabaYaga состоит из двух модулей: один внедряет спам в уязвимые сайты, а второй — модуль бэкдора — позволяет злоумышленникам контролировать зараженную страницу в любое время.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"По данным обвинения, летом 2016 года он грозил депутату Госдумы Юрию Напсо опубликовать компрометирующие материалы, если тот не выплатит 150 тысяч рублей.",solyanka,lenta,no_emotion,solyanka_lenta_long,
Однако поймать злоумышленников так и не удалось — спустя 25 минут преследования трое подозреваемых бросили свой автомобиль и сбежали.,solyanka,lenta,no_emotion,solyanka_lenta_long,
"Весь год, пока ресторан был закрыт, он вместе с помощниками ездил по скандинавским странам и искал редкие традиционные блюда: «от странных растений и ракушек до рыбьих глаз».",solyanka,lenta,no_emotion,solyanka_lenta_long,
"56-летнего мужчину, проработавшего на заводе 38 лет, арестовали в мае после того, как один из сотрудников заметил странный порошок на своей еде.",solyanka,lenta,no_emotion,solyanka_lenta_long,
Около тысячи клиентов российского «Натали Турс» пострадали из-за непогашенных долгов туроператора перед турецким партнером — принимающей компанией Peninsula Tours.,solyanka,lenta,no_emotion,solyanka_lenta_long,
"Его твит приобрел вирусный эффект, и о том, что американец собирает смешные русские мемы, узнали в России.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"В Испании мужчина предстанет перед судом за то, что изнасиловал собственную 15-летнюю дочь и двух ее подруг под предлогом изгнания злых духов.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Фанаты британского видеоблогера Элисон Чаблоз (Alison Chabloz), обвиненной в антисемитских публичных высказываниях, пригрозили смертью судье Джону Зани (John Zani).",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Кроме того, в США призывают отказаться от выражения «публичного одобрения в адрес Владимира Путина как главы государства, принимающего турнир».",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Всем, кто пытается выместить свою ярость в сообщениях: успокойтесь, я их даже не открываю», — отметила Папен.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"При этом он считает странным это решение, так как «Северный поток-1» проходит как раз в территориальных водах Дании (страна имеет выход к Северному и Балтийскому морям).",solyanka,lenta,no_emotion,solyanka_lenta_long,
"В пресс-службе УМВД по Екатеринбургу журналистам рассказали, что в дежурную часть уже поступило заявление, и теперь сотрудники устанавливают личность злоумышленника.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"«Речь идет о большой группе злоумышленников, совершивших несколько заказных убийств и покушений на убийств в городе Киеве.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Очевидцы рассказали в ролике, что многие чувствовали себя плохо, некоторые плакали, а кислородные маски не работали во время инцидента.",solyanka,lenta,sadness,solyanka_lenta_long,
"Украинский народ, помня, какие жертвы принесла ему эта война, никогда не простит этого и будет мстить.",solyanka,lenta,anger,solyanka_lenta_long,
"Мем под названием «неверный парень» приобрел популярность летом 2017 года: пользователи сети обнаружили в фотобанке странный снимок, на котором парень, идущий за руку с одной девушкой, похотливо засматривается на другую.",solyanka,lenta,surprise,solyanka_lenta_long,
"Это было странное ощущение: волосы на спине, шее и лице встали дыбом», — отметил он.",solyanka,lenta,fear,solyanka_lenta_long,
"«В изменяющейся политической и экономической обстановке стремительно возрастает значение и актуальность таких форматов, как ""Большая двадцатка"", где Россия принимает активное участие», — пояснил он.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Международная аналитическая компания YouGov провела опрос, в результате которого был составлен рейтинг самой ужасной одежды, по мнению жителей Великобритании.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Мужчина утверждает, что не был напуган поведением хищника, так как гид объяснил ему, что животное поело: за несколько метров от остановки они видели растерзанную импалу.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"«Он чешет им животики и гладит по голове, — Поразительно, что все эти кошки, которые нас даже близко не подпускают, сразу тянутся к нему.",solyanka,lenta,surprise,solyanka_lenta_long,
"Слова спортсмена приводит РЕН ТВ. Отмечается, что спортсмена разозлили вопросы о его встречах со священнослужителями Киево-Печерской лавры и о принадлежности Крыма.",solyanka,lenta,anger,solyanka_lenta_long,
"«Люди, которые взаимодействуют с детьми, какую самую странную/страшную вещь вы когда-либо слышали от ребенка?» — обратилась Кендалл к пользователям Twitter.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Поскольку в результате происшествия никто не пострадал, пользователи Facebook, где появилось видео, принялись шутить о причинах, заставивших ее слететь с дороги.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"«Дешифровать их статистическим методом и сопоставить с номером телефона возможно, если злоумышленник располагает ранее украденной у нас информацией о номерах телефонов абонентов», — предупредили в «Максиме».",solyanka,lenta,no_emotion,solyanka_lenta_long,
"В лабораторных условиях физики получали материю, состоящую из странных, верхних и нижних кварков и существующую в течение десяти в минус девятой степени секунд до распада.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Как рассказал «Фонтанке» начальник УФСИН по Петербургу и Ленобласти Игорь Потапенко, за два часа, пока предприниматель находился в камере один, соседи не слышали шума и криков, свидетельствующих об истязании.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"По словам Путина, лауреаты, «обладают той внутренней свободой, которая открывает простор для реализации талантов, для дерзновенного творчества, научного поиска».",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Также были затронуты различные аспекты: развитие инфраструктуры, обеспечение безопасности прохождения судов, снижение экологических угроз для Арктического региона.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Причем 39 человек из ста считают, что говорить об этом публично нехорошо, а 59 уверены в обратном.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"«К сожалению для меня, я заканчиваю свою работу на Первом канале, потому что необходимо приступить к другой деятельности.",solyanka,lenta,sadness,solyanka_lenta_long,
"Нью-йоркский психолог Хилари Джейкобс Хендель (Hilary Jacobs Hendel) рассказала, что ментальное и физическое здоровье человека тесно связаны, и пояснила, как можно побороть депрессию.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Остальные люди тоже в панике начали прыгать на двигатель лайнера, а затем скатываться вниз на землю и разбегаться.",solyanka,lenta,fear,solyanka_lenta_long,
"Очевидно: власти Чечни таким образом избавляются от неудобной организации и мстят Титиеву за его правозащитную деятельность», — отмечается в документе.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Угрозу вторжения Грибаускайте оценила как «значительную», а также отметила, что западные страны относятся к России слишком мягко и недооценивают угрозу.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Старая фарфоровая ваза, десятилетиями пылившаяся на чердаке в обувной коробке, ушла с молотка за 16,2 миллиона евро (1,19 миллиарда рублей).",solyanka,lenta,surprise,solyanka_lenta_long,
"Когда специалистам в области кибербезопасности удалось справится с угрозой, злоумышленники выпустили усовершенствованную версию вредоносного ПО под названием NotPetya.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Доктор Лян Фуцюнь (Liang Fuqun), работающий в одной из больниц провинции Аньхой на востоке страны, проснулся 24 июня с сильной болью в животе.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Верховная Рада кричала, что землю незаконно скупают, дома строят, но ни одна проверка ничего не находила.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"В США вынесен приговор женщине и ее сожителю, которые замучили восьмилетнего ребенка, потому что считали его геем.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Следователям кажется странным тот факт, что преступная деятельность хакера была полностью остановлена после победы Дональда Трампа на президентских выборах.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Ведущий программы «Вести недели» Дмитрий Киселев заявил, что никто не пририсовывал улыбку лидеру КНДР Ким Чен Ыну на фотографии с министром иностранных дел России Сергеем Лавровым.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"«Некоторые мои сюжеты представляются зрителям тоскливыми, если не сказать откровенно мрачными, — объяснял фотограф в своей фотокниге «Россия.",solyanka,lenta,no_emotion,solyanka_lenta_long,
"Я могу заверить, что находилась в более уязвимой позиции, я была напугана (...) В той комнате ни у уязвимости, ни у страха нет возраста», — заявила женщина.",solyanka,lenta,fear,solyanka_lenta_long,
